player_name,player_id,timeframe,aLevel,Age,TeamName,error
Zach Eflin,sa657853,last_30,AA,31.0,BAL (AA),Total row not found (advanced) | Total row not found (standard)
Paul Sewald,sa658150,last_30,AAA,35.0,CLE (AAA),Total row not found (advanced) | Total row not found (standard)
Paul Sewald,sa658150,last_15,AAA,35.0,CLE (AAA),Total row not found (advanced) | Total row not found (standard)
Marcus Stroman,sa501969,last_30,AA,34.0,NYY (AA),Total row not found (advanced) | Total row not found (standard)
Marcus Stroman,sa501969,last_15,AA,34.0,NYY (AA),Total row not found (advanced) | Total row not found (standard)
J.B. Wendelken,sa658247,last_15,AAA,32.0,SDP (AAA),Total row not found (advanced) | Total row not found (standard)
Keone Kela,sa602412,last_45,AAA,32.0,CHW (AAA),Total row not found (advanced) | Total row not found (standard)
Keone Kela,sa602412,last_60,AAA,32.0,CHW (AAA),Total row not found (advanced) | Total row not found (standard)
Keone Kela,sa602412,last_15,AAA,32.0,CHW (AAA),Total row not found (advanced) | Total row not found (standard)
Keone Kela,sa602412,last_30,AAA,32.0,CHW (AAA),Total row not found (advanced) | Total row not found (standard)
Paul Blackburn,sa657872,last_15,AAA,31.0,NYM (AAA),Total row not found (advanced) | Total row not found (standard)
Hunter Harvey,sa737510,last_30,AA,30.0,KCR (AA),Total row not found (advanced) | Total row not found (standard)
Hunter Harvey,sa737510,last_15,AA,30.0,KCR (AA),Total row not found (advanced) | Total row not found (standard)
Lucas Giolito,sa657908,last_60,AAA,30.0,BOS (AAA),Total row not found (advanced) | Total row not found (standard)
Lucas Giolito,sa657908,last_30,AAA,30.0,BOS (AAA),Total row not found (advanced) | Total row not found (standard)
Lucas Giolito,sa657908,last_15,AAA,30.0,BOS (AAA),Total row not found (advanced) | Total row not found (standard)
Lucas Giolito,sa657908,last_45,AAA,30.0,BOS (AAA),Total row not found (advanced) | Total row not found (standard)
Mark Leiter Jr.,sa738283,last_15,AA,34.0,NYY (AA),Total row not found (advanced) | Total row not found (standard)
Sean Manaea,sa709610,last_45,AAA,33.0,NYM (AAA),Total row not found (advanced) | Total row not found (standard)
Sean Manaea,sa709610,last_30,AAA,33.0,NYM (AAA),Total row not found (advanced) | Total row not found (standard)
Sean Manaea,sa709610,last_15,AAA,33.0,NYM (AAA),Total row not found (advanced) | Total row not found (standard)
Austin Gomber,sa827376,last_45,AAA,31.0,COL (AAA),Total row not found (advanced) | Total row not found (standard)
Austin Gomber,sa827376,last_30,AAA,31.0,COL (AAA),Total row not found (advanced) | Total row not found (standard)
Austin Gomber,sa827376,last_60,AAA,31.0,COL (AAA),Total row not found (advanced) | Total row not found (standard)
Austin Gomber,sa827376,last_15,AAA,31.0,COL (AAA),Total row not found (advanced) | Total row not found (standard)
Cristian Javier,sa874816,last_15,AAA,28.0,HOU (AAA),Total row not found (advanced) | Total row not found (standard)
Jake Brentz,sa737925,last_15,AA,30.0,CHC (AA),Total row not found (advanced) | Total row not found (standard)
Jose Cuas,sa658962,last_15,AAA,31.0,PHI (AAA),Total row not found (advanced) | Total row not found (standard)
Michael Soroka,sa874715,last_60,AAA,27.0,WSN (AAA),Total row not found (advanced) | Total row not found (standard)
Michael Soroka,sa874715,last_45,AAA,27.0,WSN (AAA),Total row not found (advanced) | Total row not found (standard)
Michael Soroka,sa874715,last_15,AAA,27.0,WSN (AAA),Total row not found (advanced) | Total row not found (standard)
Michael Soroka,sa874715,last_30,AAA,27.0,WSN (AAA),Total row not found (advanced) | Total row not found (standard)
Kyle Wright,sa874117,last_60,AAA,29.0,KCR (AAA),Total row not found (advanced) | Total row not found (standard)
Kyle Wright,sa874117,last_30,AAA,29.0,KCR (AAA),Total row not found (advanced) | Total row not found (standard)
Kyle Wright,sa874117,last_15,AAA,29.0,KCR (AAA),Total row not found (advanced) | Total row not found (standard)
Kyle Wright,sa874117,last_45,AAA,29.0,KCR (AAA),Total row not found (advanced) | Total row not found (standard)
Sean Poppen,sa918427,last_15,AA,31.0,LAA (AA),Total row not found (advanced) | Total row not found (standard)
Tanner Houck,sa829037,last_30,AAA,29.0,BOS (AAA),Total row not found (advanced) | Total row not found (standard)
Tanner Houck,sa829037,last_15,AAA,29.0,BOS (AAA),Total row not found (advanced) | Total row not found (standard)
Tanner Houck,sa829037,last_45,AAA,29.0,BOS (AAA),Total row not found (advanced) | Total row not found (standard)
Clarke Schmidt,sa3007582,last_15,AA,29.0,NYY (AA),Total row not found (advanced) | Total row not found (standard)
Clarke Schmidt,sa3007582,last_60,AA,29.0,NYY (AA),Total row not found (advanced) | Total row not found (standard)
Clarke Schmidt,sa3007582,last_30,AA,29.0,NYY (AA),Total row not found (advanced) | Total row not found (standard)
Clarke Schmidt,sa3007582,last_45,AA,29.0,NYY (AA),Total row not found (advanced) | Total row not found (standard)
Clayton Kershaw,sa326468,last_30,AAA,37.0,LAD (AAA),Total row not found (advanced) | Total row not found (standard)
Clayton Kershaw,sa326468,last_45,AAA,37.0,LAD (AAA),Total row not found (advanced) | Total row not found (standard)
Clayton Kershaw,sa326468,last_60,AAA,37.0,LAD (AAA),Total row not found (advanced) | Total row not found (standard)
Jesus Cruz,sa3001066,last_45,AA,30.0,LAA (AA),Total row not found (advanced) | Total row not found (standard)
Jesus Cruz,sa3001066,last_30,AA,30.0,LAA (AA),Total row not found (advanced) | Total row not found (standard)
Jesus Cruz,sa3001066,last_15,AA,30.0,LAA (AA),Total row not found (advanced) | Total row not found (standard)
Luis Gil,sa877821,last_15,AAA,27.0,NYY (AAA),Total row not found (advanced) | Total row not found (standard)
Jordan Holloway,sa829245,last_30,AA,29.0,LAA (AA),Total row not found (advanced) | Total row not found (standard)
Jordan Holloway,sa829245,last_15,AA,29.0,LAA (AA),Total row not found (advanced) | Total row not found (standard)
Clayton Kershaw,sa326468,last_15,AAA,37.0,LAD (AAA),Total row not found (advanced) | Total row not found (standard)
Yerry De los Santos,sa873562,last_15,AAA,27.0,NYY (AAA),Total row not found (advanced) | Total row not found (standard)
Yerry De los Santos,sa873562,last_30,AAA,27.0,NYY (AAA),Total row not found (advanced) | Total row not found (standard)
Dylan Coleman,sa3006957,last_45,AAA,28.0,BAL (AAA),Total row not found (advanced) | Total row not found (standard)
Dylan Coleman,sa3006957,last_60,AAA,28.0,BAL (AAA),Total row not found (advanced) | Total row not found (standard)
Cole Ragans,sa917938,last_15,AA,27.0,KCR (AA),Total row not found (advanced) | Total row not found (standard)
Cole Ragans,sa917938,last_45,AA,27.0,KCR (AA),Total row not found (advanced) | Total row not found (standard)
Dylan Coleman,sa3006957,last_15,AAA,28.0,BAL (AAA),Total row not found (advanced) | Total row not found (standard)
Cole Ragans,sa917938,last_60,AA,27.0,KCR (AA),Total row not found (advanced) | Total row not found (standard)
Cole Ragans,sa917938,last_30,AA,27.0,KCR (AA),Total row not found (advanced) | Total row not found (standard)
Trevor Rogers,sa3005423,last_60,AAA,27.0,BAL (AAA),Total row not found (advanced) | Total row not found (standard)
Trevor Rogers,sa3005423,last_45,AAA,27.0,BAL (AAA),Total row not found (advanced) | Total row not found (standard)
Trevor Rogers,sa3005423,last_30,AAA,27.0,BAL (AAA),Total row not found (advanced) | Total row not found (standard)
Dylan Coleman,sa3006957,last_30,AAA,28.0,BAL (AAA),Total row not found (advanced) | Total row not found (standard)
Trevor Rogers,sa3005423,last_15,AAA,27.0,BAL (AAA),Total row not found (advanced) | Total row not found (standard)
Raymond Burgos,sa918469,last_15,AAA,26.0,SFG (AAA),Total row not found (advanced) | Total row not found (standard)
Luis Patiño,sa3002792,last_60,AA,25.0,SDP (AA),Total row not found (advanced) | Total row not found (standard)
Luis Patiño,sa3002792,last_30,AA,25.0,SDP (AA),Total row not found (advanced) | Total row not found (standard)
Luis Patiño,sa3002792,last_45,AA,25.0,SDP (AA),Total row not found (advanced) | Total row not found (standard)
Luis Patiño,sa3002792,last_15,AA,25.0,SDP (AA),Total row not found (advanced) | Total row not found (standard)
Brayan Bello,sa3005436,last_60,AAA,26.0,BOS (AAA),Total row not found (advanced) | Total row not found (standard)
Brayan Bello,sa3005436,last_45,AAA,26.0,BOS (AAA),Total row not found (advanced) | Total row not found (standard)
Brayan Bello,sa3005436,last_30,AAA,26.0,BOS (AAA),Total row not found (advanced) | Total row not found (standard)
Brayan Bello,sa3005436,last_15,AAA,26.0,BOS (AAA),Total row not found (advanced) | Total row not found (standard)
Erik Sabrowski,sa3015121,last_45,AAA,27.0,CLE (AAA),Total row not found (advanced) | Total row not found (standard)
Erik Sabrowski,sa3015121,last_30,AAA,27.0,CLE (AAA),Total row not found (advanced) | Total row not found (standard)
Victor Vodnik,sa3008527,last_15,AA,25.0,COL (AA),Total row not found (advanced) | Total row not found (standard)
Victor Vodnik,sa3008527,last_45,AA,25.0,COL (AA),Total row not found (advanced) | Total row not found (standard)
Lane Ramsey,sa3006774,last_60,AAA,28.0,MIA (AAA),Total row not found (advanced) | Total row not found (standard)
Kelvin Cáceres,sa3005876,last_15,AA,25.0,LAA (AA),Total row not found (advanced) | Total row not found (standard)
Victor Vodnik,sa3008527,last_30,AA,25.0,COL (AA),Total row not found (advanced) | Total row not found (standard)
Victor Vodnik,sa3008527,last_60,AA,25.0,COL (AA),Total row not found (advanced) | Total row not found (standard)
Lane Ramsey,sa3006774,last_45,AAA,28.0,MIA (AAA),Total row not found (advanced) | Total row not found (standard)
Lane Ramsey,sa3006774,last_30,AAA,28.0,MIA (AAA),Total row not found (advanced) | Total row not found (standard)
Erik Sabrowski,sa3015121,last_15,AAA,27.0,CLE (AAA),Total row not found (advanced) | Total row not found (standard)
Lane Ramsey,sa3006774,last_15,AAA,28.0,MIA (AAA),Total row not found (advanced) | Total row not found (standard)
Yaramil Hiraldo,sa3006562,last_30,AAA,29.0,BAL (AAA),Total row not found (advanced) | Total row not found (standard)
Yaramil Hiraldo,sa3006562,last_15,AAA,29.0,BAL (AAA),Total row not found (advanced) | Total row not found (standard)
Garrett Hill,sa3007259,last_60,AA,29.0,SEA (AA),Total row not found (advanced) | Total row not found (standard)
Garrett Hill,sa3007259,last_30,AA,29.0,SEA (AA),Total row not found (advanced) | Total row not found (standard)
Garrett Hill,sa3007259,last_15,AA,29.0,SEA (AA),Total row not found (advanced) | Total row not found (standard)
Garrett Hill,sa3007259,last_45,AA,29.0,SEA (AA),Total row not found (advanced) | Total row not found (standard)
Kolton Ingram,sa3011149,last_30,AAA,28.0,ATL (AAA),Total row not found (advanced) | Total row not found (standard)
Kolton Ingram,sa3011149,last_15,AAA,28.0,ATL (AAA),Total row not found (advanced) | Total row not found (standard)
Kolton Ingram,sa3011149,last_45,AAA,28.0,ATL (AAA),Total row not found (advanced) | Total row not found (standard)
Orlando Ribalta,sa3011344,last_15,AAA,27.0,WSN (AAA),Total row not found (advanced) | Total row not found (standard)
Bryan Hoeing,sa3011492,last_15,AAA,28.0,SDP (AAA),Total row not found (advanced) | Total row not found (standard)
Cade Cavalli,sa3014421,last_15,AAA,26.0,WSN (AAA),Total row not found (advanced) | Total row not found (standard)
Juan Burgos,sa3009272,last_15,AAA,25.0,- - -,Total row not found (advanced) | Total row not found (standard)
Clayton Beeter,sa3014536,last_15,AAA,26.0,- - -,Total row not found (advanced) | Total row not found (standard)
Walter Pennington,sa3014971,last_15,AA,27.0,BAL (AA),Total row not found (advanced) | Total row not found (standard)
Spencer Arrighetti,sa3017537,last_15,AAA,25.0,HOU (AAA),Total row not found (advanced) | Total row not found (standard)
Pierson Ohl,sa3017977,last_30,AAA,25.0,MIN (AAA),Total row not found (advanced) | Total row not found (standard)
Pierson Ohl,sa3017977,last_15,AAA,25.0,MIN (AAA),Total row not found (advanced) | Total row not found (standard)
Hunter Dobbins,sa3018275,last_45,AAA,25.0,BOS (AAA),Total row not found (advanced) | Total row not found (standard)
Hunter Dobbins,sa3018275,last_30,AAA,25.0,BOS (AAA),Total row not found (advanced) | Total row not found (standard)
Hunter Dobbins,sa3018275,last_15,AAA,25.0,BOS (AAA),Total row not found (advanced) | Total row not found (standard)
Didier Fuentes,sa3018841,last_15,AAA,20.0,ATL (AAA),Total row not found (advanced) | Total row not found (standard)
David Morgan,sa3020260,last_60,AAA,25.0,SDP (AAA),Total row not found (advanced) | Total row not found (standard)
David Morgan,sa3020260,last_45,AAA,25.0,SDP (AAA),Total row not found (advanced) | Total row not found (standard)
David Morgan,sa3020260,last_30,AAA,25.0,SDP (AAA),Total row not found (advanced) | Total row not found (standard)
Troy Melton,sa3020652,last_30,AAA,24.0,DET (AAA),Total row not found (advanced) | Total row not found (standard)
Troy Melton,sa3020652,last_15,AAA,24.0,DET (AAA),Total row not found (advanced) | Total row not found (standard)
David Morgan,sa3020260,last_15,AAA,25.0,SDP (AAA),Total row not found (advanced) | Total row not found (standard)
Kodai Senga,sa3023355,last_45,AA,32.0,NYM (AA),Total row not found (advanced) | Total row not found (standard)
Kumar Rocker,sa3020827,last_15,AAA,25.0,TEX (AAA),Total row not found (advanced) | Total row not found (standard)
Kodai Senga,sa3023355,last_15,AA,32.0,NYM (AA),Total row not found (advanced) | Total row not found (standard)
Cam Schlittler,sa3021981,last_30,AAA,24.0,NYY (AAA),Total row not found (advanced) | Total row not found (standard)
Kodai Senga,sa3023355,last_30,AA,32.0,NYM (AA),Total row not found (advanced) | Total row not found (standard)
Cam Schlittler,sa3021981,last_45,AAA,24.0,NYY (AAA),Total row not found (advanced) | Total row not found (standard)
Cam Schlittler,sa3021981,last_15,AAA,24.0,NYY (AAA),Total row not found (advanced) | Total row not found (standard)
Luis Morales,sa3021487,last_15,AAA,22.0,OAK (AAA),Total row not found (advanced) | Total row not found (standard)
Chase Burns,sa3028086,last_30,AAA,22.0,CIN (AAA),Total row not found (advanced) | Total row not found (standard)
Chase Burns,sa3028086,last_45,AAA,22.0,CIN (AAA),Total row not found (advanced) | Total row not found (standard)
Grant Taylor,sa3023634,last_30,AA,23.0,CHW (AA),Total row not found (advanced) | Total row not found (standard)
Grant Taylor,sa3023634,last_45,AA,23.0,CHW (AA),Total row not found (advanced) | Total row not found (standard)
Chase Burns,sa3028086,last_15,AAA,22.0,CIN (AAA),Total row not found (advanced) | Total row not found (standard)
Liam Hendriks,sa393300,last_60,AAA,36.0,BOS (AAA),Total row not found (advanced) | Total row not found (standard)
Liam Hendriks,sa393300,last_45,AAA,36.0,BOS (AAA),Total row not found (advanced) | Total row not found (standard)
Chase Burns,sa3028086,last_60,AAA,22.0,CIN (AAA),Total row not found (advanced) | Total row not found (standard)
Grant Taylor,sa3023634,last_15,AA,23.0,CHW (AA),Total row not found (advanced) | Total row not found (standard)
Liam Hendriks,sa393300,last_30,AAA,36.0,BOS (AAA),Total row not found (advanced) | Total row not found (standard)
Grant Taylor,sa3023634,last_60,AA,23.0,CHW (AA),Total row not found (advanced) | Total row not found (standard)
Liam Hendriks,sa393300,last_15,AAA,36.0,BOS (AAA),Total row not found (advanced) | Total row not found (standard)
Martín Pérez,sa455689,last_15,AAA,34.0,CHW (AAA),Total row not found (advanced) | Total row not found (standard)
Ricky DeVito,sa1116003,last_45,AA,26.0,MIA (AA),Total row not found (advanced) | Total row not found (standard)
Ricky DeVito,sa1116003,last_30,AA,26.0,MIA (AA),Total row not found (advanced) | Total row not found (standard)
Zach Greene,sa1119415,last_60,AA,28.0,NYY (AA),Total row not found (advanced) | Total row not found (standard)
Zach Greene,sa1119415,last_45,AA,28.0,NYY (AA),Total row not found (advanced) | Total row not found (standard)
Edgar Barclay,sa1170012,last_45,AAA,27.0,NYY (AAA),Total row not found (advanced) | Total row not found (standard)
Zach Greene,sa1119415,last_15,AA,28.0,NYY (AA),Total row not found (advanced) | Total row not found (standard)
Edgar Barclay,sa1170012,last_30,AAA,27.0,NYY (AAA),Total row not found (advanced) | Total row not found (standard)
Edgar Barclay,sa1170012,last_15,AAA,27.0,NYY (AAA),Total row not found (advanced) | Total row not found (standard)
Zach Greene,sa1119415,last_30,AA,28.0,NYY (AA),Total row not found (advanced) | Total row not found (standard)
Ricky DeVito,sa1116003,last_15,AA,26.0,MIA (AA),Total row not found (advanced) | Total row not found (standard)
Edgar Barclay,sa1170012,last_60,AAA,27.0,NYY (AAA),"Total row not found (advanced) | HTTPSConnectionPool(host='www.fangraphs.com', port=443): Read timed out. (read timeout=10)"
Chris Kachmar,sa1170503,last_60,AAA,28.0,CHC (AAA)," | HTTPSConnectionPool(host='www.fangraphs.com', port=443): Read timed out. (read timeout=10)"
Chris Kachmar,sa1170503,last_45,AAA,28.0,CHC (AAA)," | HTTPSConnectionPool(host='www.fangraphs.com', port=443): Read timed out. (read timeout=10)"
Chris Kachmar,sa1170503,last_30,AAA,28.0,CHC (AAA)," | HTTPSConnectionPool(host='www.fangraphs.com', port=443): Read timed out. (read timeout=10)"
Chris Kachmar,sa1170503,last_15,AAA,28.0,CHC (AAA)," | HTTPSConnectionPool(host='www.fangraphs.com', port=443): Read timed out. (read timeout=10)"
David Leal,sa1171029,last_30,AAA,28.0,OAK (AAA),"HTTPSConnectionPool(host='www.fangraphs.com', port=443): Read timed out. (read timeout=10) | "
Angel Macuare,sa3003039,last_60,AA,25.0,MIN (AA),Total row not found (advanced) | Total row not found (standard)
Angel Macuare,sa3003039,last_30,AA,25.0,MIN (AA),Total row not found (advanced) | Total row not found (standard)
Angel Macuare,sa3003039,last_15,AA,25.0,MIN (AA),Total row not found (advanced) | Total row not found (standard)
David Leal,sa1171029,last_45,AAA,28.0,OAK (AAA),"HTTPSConnectionPool(host='www.fangraphs.com', port=443): Read timed out. (read timeout=10) | "
Matt Merrill,sa3004364,last_60,AA,27.0,DET (AA),Total row not found (advanced) | Total row not found (standard)
Angel Macuare,sa3003039,last_45,AA,25.0,MIN (AA),Total row not found (advanced) | Total row not found (standard)
Matt Merrill,sa3004364,last_30,AA,27.0,DET (AA),Total row not found (advanced) | Total row not found (standard)
Matt Merrill,sa3004364,last_15,AA,27.0,DET (AA),Total row not found (advanced) | Total row not found (standard)
Matt Merrill,sa3004364,last_45,AA,27.0,DET (AA),Total row not found (advanced) | Total row not found (standard)
Brody Rodning,sa3004591,last_15,AAA,29.0,HOU (AAA),Total row not found (advanced) | Total row not found (standard)
Steven Jennings,sa3004812,last_45,AA,26.0,TEX (AA),Total row not found (advanced) | Total row not found (standard)
Steven Jennings,sa3004812,last_30,AA,26.0,TEX (AA),Total row not found (advanced) | Total row not found (standard)
Tim Naughton,sa3004713,last_30,AAA,29.0,DET (AAA),Total row not found (advanced) | Total row not found (standard)
Steven Jennings,sa3004812,last_15,AA,26.0,TEX (AA),Total row not found (advanced) | Total row not found (standard)
Steven Jennings,sa3004812,last_60,AA,26.0,TEX (AA),Total row not found (advanced) | Total row not found (standard)
Tim Naughton,sa3004713,last_45,AAA,29.0,DET (AAA),Total row not found (advanced) | Total row not found (standard)
Tim Naughton,sa3004713,last_15,AAA,29.0,DET (AAA),Total row not found (advanced) | Total row not found (standard)
Gerardo Gutierrez,sa3005379,last_15,AA,26.0,ARI (AA),Total row not found (advanced) | Total row not found (standard)
Jhosmer Alvarez,sa3005437,last_15,AA,24.0,ARI (AA),Total row not found (advanced) | Total row not found (standard)
Gerardo Gutierrez,sa3005379,last_30,AA,26.0,ARI (AA),Total row not found (advanced) | Total row not found (standard)
Luis Angel Rodriguez,sa3005435,last_30,AA,25.0,HOU (AA),Total row not found (advanced) | Total row not found (standard)
Cruz Noriega,sa3005702,last_15,AAA,27.0,KCR (AAA),Total row not found (advanced) | Total row not found (standard)
Ivan Armstrong,sa3006358,last_45,AA,24.0,WSN (AA),Total row not found (advanced) | Total row not found (standard)
Ivan Armstrong,sa3006358,last_30,AA,24.0,WSN (AA),Total row not found (advanced) | Total row not found (standard)
Junior Santos,sa3005470,last_30,AA,23.0,WSN (AA),"HTTPSConnectionPool(host='www.fangraphs.com', port=443): Read timed out. (read timeout=10) | "
Luis Angel Rodriguez,sa3005435,last_15,AA,25.0,HOU (AA),"Total row not found (advanced) | HTTPSConnectionPool(host='www.fangraphs.com', port=443): Read timed out. (read timeout=10)"
Ivan Armstrong,sa3006358,last_15,AA,24.0,WSN (AA),Total row not found (advanced) | Total row not found (standard)
Junior Santos,sa3005470,last_60,AA,23.0,WSN (AA)," | HTTPSConnectionPool(host='www.fangraphs.com', port=443): Read timed out. (read timeout=10)"
Ivan Armstrong,sa3006358,last_60,AA,24.0,WSN (AA),Total row not found (advanced) | Total row not found (standard)
Raúl Alcantara,sa3005696,last_30,AAA,24.0,BAL (AAA),"HTTPSConnectionPool(host='www.fangraphs.com', port=443): Read timed out. (read timeout=10) | "
Raúl Alcantara,sa3005696,last_60,AAA,24.0,BAL (AAA),"HTTPSConnectionPool(host='www.fangraphs.com', port=443): Read timed out. (read timeout=10) | "
Anderson Paulino,sa3007991,last_60,AA,26.0,KCR (AA),Total row not found (advanced) | Total row not found (standard)
Anderson Paulino,sa3007991,last_45,AA,26.0,KCR (AA),Total row not found (advanced) | Total row not found (standard)
Anderson Paulino,sa3007991,last_15,AA,26.0,KCR (AA),Total row not found (advanced) | Total row not found (standard)
Julio Rodriguez,sa3007992,last_30,AA,25.0,HOU (AA),Total row not found (advanced) | Total row not found (standard)
Hunter Stovall,sa3008181,last_30,AA,28.0,TBR (AA),Total row not found (advanced) | Total row not found (standard)
Julio Rodriguez,sa3007992,last_15,AA,25.0,HOU (AA),Total row not found (advanced) | Total row not found (standard)
Hunter Stovall,sa3008181,last_45,AA,28.0,TBR (AA),Total row not found (advanced) | Total row not found (standard)
Hunter Stovall,sa3008181,last_15,AA,28.0,TBR (AA),Total row not found (advanced) | Total row not found (standard)
Anderson Paulino,sa3007991,last_30,AA,26.0,KCR (AA),Total row not found (advanced) | Total row not found (standard)
Julio Rodriguez,sa3007992,last_45,AA,25.0,HOU (AA),Total row not found (advanced) | Total row not found (standard)
Hunter Stovall,sa3008181,last_60,AA,28.0,TBR (AA),Total row not found (advanced) | Total row not found (standard)
Noelberth Romero,sa3008808,last_45,AA,23.0,BAL (AA),Total row not found (advanced) | Total row not found (standard)
Noelberth Romero,sa3008808,last_15,AA,23.0,BAL (AA),Total row not found (advanced) | Total row not found (standard)
Noelberth Romero,sa3008808,last_60,AA,23.0,BAL (AA),Total row not found (advanced) | Total row not found (standard)
Noelberth Romero,sa3008808,last_30,AA,23.0,BAL (AA),Total row not found (advanced) | Total row not found (standard)
Gabriel Jackson,sa3009463,last_15,AAA,23.0,BOS (AAA),Total row not found (advanced) | Total row not found (standard)
Miguel Gomez,sa3009527,last_15,AA,23.0,WSN (AA),Total row not found (advanced) | Total row not found (standard)
Luis Vargas,sa3009592,last_60,AA,23.0,ATL (AA),Total row not found (advanced) | Total row not found (standard)
Miguel Gomez,sa3009527,last_30,AA,23.0,WSN (AA),Total row not found (advanced) | Total row not found (standard)
Luis Vargas,sa3009592,last_15,AA,23.0,ATL (AA),Total row not found (advanced) | Total row not found (standard)
Luis Vargas,sa3009592,last_30,AA,23.0,ATL (AA),Total row not found (advanced) | Total row not found (standard)
Luis Vargas,sa3009592,last_45,AA,23.0,ATL (AA),Total row not found (advanced) | Total row not found (standard)
Hancel Rincon,sa3009629,last_15,AA,23.0,STL (AA),Total row not found (advanced) | Total row not found (standard)
Nathanael Heredia,sa3009986,last_15,AA,24.0,STL (AA),Total row not found (advanced) | Total row not found (standard)
Michael Stryffeler,sa3010005,last_30,AA,29.0,SFG (AA),Total row not found (advanced) | Total row not found (standard)
Michael Stryffeler,sa3010005,last_15,AA,29.0,SFG (AA),Total row not found (advanced) | Total row not found (standard)
Nick Fraze,sa3010250,last_15,AAA,27.0,SEA (AAA),Total row not found (advanced) | Total row not found (standard)
M.D. Johnson,sa3010364,last_45,AA,27.0,MIA (AA),Total row not found (advanced) | Total row not found (standard)
M.D. Johnson,sa3010364,last_60,AA,27.0,MIA (AA),Total row not found (advanced) | Total row not found (standard)
M.D. Johnson,sa3010364,last_30,AA,27.0,MIA (AA),Total row not found (advanced) | Total row not found (standard)
M.D. Johnson,sa3010364,last_15,AA,27.0,MIA (AA),Total row not found (advanced) | Total row not found (standard)
Alec Barger,sa3010566,last_15,AA,27.0,COL (AA),Total row not found (advanced) | Total row not found (standard)
Alec Barger,sa3010566,last_30,AA,27.0,COL (AA),Total row not found (advanced) | Total row not found (standard)
Andrew Schultz,sa3010782,last_60,AA,27.0,PHI (AA),Total row not found (advanced) | Total row not found (standard)
Andrew Schultz,sa3010782,last_30,AA,27.0,PHI (AA),Total row not found (advanced) | Total row not found (standard)
Andrew Schultz,sa3010782,last_45,AA,27.0,PHI (AA),Total row not found (advanced) | Total row not found (standard)
Andrew Schultz,sa3010782,last_15,AA,27.0,PHI (AA),Total row not found (advanced) | Total row not found (standard)
Nelson L. Alvarez,sa3010783,last_15,AA,27.0,PHI (AA),Total row not found (advanced) | Total row not found (standard)
Cayne Ueckert,sa3010789,last_15,AA,29.0,CHC (AA),Total row not found (advanced) | Total row not found (standard)
Cayne Ueckert,sa3010789,last_30,AA,29.0,CHC (AA),Total row not found (advanced) | Total row not found (standard)
Juan De Los Santos,sa3010808,last_15,AA,23.0,BAL (AA),Total row not found (advanced) | Total row not found (standard)
Fineas Del Bonta-Smith,sa3010821,last_30,AAA,28.0,PIT (AAA),Total row not found (advanced) | Total row not found (standard)
Fineas Del Bonta-Smith,sa3010821,last_15,AAA,28.0,PIT (AAA),Total row not found (advanced) | Total row not found (standard)
Fineas Del Bonta-Smith,sa3010821,last_60,AAA,28.0,PIT (AAA),Total row not found (advanced) | Total row not found (standard)
Fineas Del Bonta-Smith,sa3010821,last_45,AAA,28.0,PIT (AAA),Total row not found (advanced) | Total row not found (standard)
Edgar Sanchez,sa3011131,last_60,AA,24.0,OAK (AA),Total row not found (advanced) | Total row not found (standard)
Edgar Sanchez,sa3011131,last_30,AA,24.0,OAK (AA),Total row not found (advanced) | Total row not found (standard)
Edgar Sanchez,sa3011131,last_45,AA,24.0,OAK (AA),Total row not found (advanced) | Total row not found (standard)
Edgar Sanchez,sa3011131,last_15,AA,24.0,OAK (AA),Total row not found (advanced) | Total row not found (standard)
Josh Hejka,sa3011152,last_15,AA,28.0,PHI (AA),Total row not found (advanced) | Total row not found (standard)
Colby White,sa3011200,last_60,AA,26.0,NYY (AA),Total row not found (advanced) | Total row not found (standard)
Colby White,sa3011200,last_30,AA,26.0,NYY (AA),Total row not found (advanced) | Total row not found (standard)
Colby White,sa3011200,last_45,AA,26.0,NYY (AA),Total row not found (advanced) | Total row not found (standard)
Colby White,sa3011200,last_15,AA,26.0,NYY (AA),Total row not found (advanced) | Total row not found (standard)
Todd Peterson,sa3011334,last_30,AAA,27.0,WSN (AAA),Total row not found (advanced) | Total row not found (standard)
Todd Peterson,sa3011334,last_60,AAA,27.0,WSN (AAA),Total row not found (advanced) | Total row not found (standard)
Todd Peterson,sa3011334,last_15,AAA,27.0,WSN (AAA),Total row not found (advanced) | Total row not found (standard)
Todd Peterson,sa3011334,last_45,AAA,27.0,WSN (AAA),Total row not found (advanced) | Total row not found (standard)
Allan Hernandez,sa3011399,last_60,AA,24.0,CLE (AA),Total row not found (advanced) | Total row not found (standard)
Allan Hernandez,sa3011399,last_45,AA,24.0,CLE (AA),Total row not found (advanced) | Total row not found (standard)
Allan Hernandez,sa3011399,last_30,AA,24.0,CLE (AA),Total row not found (advanced) | Total row not found (standard)
Allan Hernandez,sa3011399,last_15,AA,24.0,CLE (AA),Total row not found (advanced) | Total row not found (standard)
Andrew Magno,sa3010824,last_60,AA,27.0,DET (AA),"HTTPSConnectionPool(host='www.fangraphs.com', port=443): Read timed out. (read timeout=10) | HTTPSConnectionPool(host='www.fangraphs.com', port=443): Read timed out. (read timeout=10)"
Chris Clarke,sa3011411,last_15,AA,27.0,CHC (AA),Total row not found (advanced) | Total row not found (standard)
